date,Bottom quintile,Top quintile,Total,HICP,Country,Bottom quartile,Top quartile
Sep-19,2.890159138273277,2.503421500475995,2.764956779956109,2.708978328173361,NL,,
Oct-19,3.015434745365755,2.600297761149063,2.887916569196043,2.820290692078142,NL,,
Nov-19,2.859613753757358,2.714606371891958,2.863880040947548,2.553932475573184,NL,,
Dec-19,3.005575746661286,3.127003270104394,3.144363474677678,2.796323173681659,NL,,
Jan-20,1.974866736877259,2.262343612286179,2.147752831539564,1.667797924949088,NL,,
Feb-20,1.668326421718025,1.669910542597594,1.689046752750542,1.27345844504021,NL,,
Mar-20,1.646710487511722,1.302010972963985,1.494643039038657,1.057344256048776,NL,,
Apr-20,1.488999272743059,0.8078298653741228,1.150940479099814,0.9706907925737474,NL,,
May-20,1.838083059919814,0.8705859480690075,1.338620802148525,1.058401058401071,NL,,
Jun-20,2.21886442682893,1.487713234328454,1.804660069102473,1.684489448282389,NL,,
Jul-20,2.263620905951773,1.484635548846869,1.808535101626565,1.640573732070871,NL,,
Aug-20,1.823931186823905,0.7459937989805373,1.24041707971408,0.3074916138650963,NL,,
Sep-20,2.197231282355243,1.200828331993209,1.633409934481117,0.9702336096458097,NL,,
Oct-20,2.112487942095645,1.227335282602806,1.576025228069986,1.151469762216828,NL,,
Nov-20,1.998429238143073,0.9214708842975375,1.385693280809168,0.6697481369682068,NL,,
Dec-20,2.137921211934934,1.225750485000961,1.608986459029322,0.9224397590361422,NL,,
Jan-21,2.284966666586929,1.204215114733278,1.677567514034075,1.583214115402964,NL,,
Feb-21,2.543376457421703,1.73124700274603,2.058699217117076,1.881440862248285,NL,,
Mar-21,2.37967982072164,1.861137032838737,2.032844445527724,1.885191818267518,NL,,
Apr-21,2.563557387292528,2.346753308863012,2.370270436814651,1.689378383423557,NL,,
May-21,2.196952152748835,2.445842292952944,2.240880785414238,2.029175238451475,NL,,
Jun-21,2.076918858935328,2.253386251300118,2.133388813519881,1.69381107491855,NL,,
Jul-21,1.875491111151806,2.491974694990516,2.202062087302322,1.420402139826593,NL,,
Aug-21,2.327073001679444,3.356935074594945,2.847540110810507,2.684626103111931,NL,,
Sep-21,1.710651095208447,3.274767859871996,2.711693866509066,2.966694654352087,NL,,
Oct-21,2.579562342567936,4.261276636708638,3.669900320106071,3.748264692272096,NL,,
Nov-21,4.121919610288616,5.822038537084663,5.239432875141634,5.903298350824593,NL,,
Dec-21,5.000781130218988,6.223223495961814,5.922246251591064,6.407386681589267,NL,,
Jan-22,5.905256508267898,7.310841373831693,6.918705531752973,7.604919725847337,NL,,
Feb-22,5.311258524292427,7.037798354565314,6.482686102896648,7.256867112100962,NL,,
Mar-22,9.9257701058488,11.26021065177673,11.03719133081374,11.66620408918493,NL,,
Apr-22,9.202358055693837,10.74850978428311,10.38543927608008,11.20697567691602,NL,,
May-22,7.831749927409,9.833453348386232,9.196624955604076,10.17321968655485,NL,,
Jun-22,7.05997926311347,9.667305991345579,8.698349161085595,9.938683993776888,NL,,
Jul-22,8.970394829511982,10.49687158810181,10.0663307829463,11.62240814841762,NL,,
Aug-22,11.34751788178734,11.99677602836874,12.08682480355715,13.65116699837161,NL,,
Sep-22,16.75019909648204,15.36017058406204,15.98073037016754,17.06079550602517,NL,,
Oct-22,15.61573476864738,14.57514568426422,14.97855126755648,16.78858162355039,NL,,
Nov-22,10.06542187010335,9.57952029310133,9.555728207906238,11.31658113608212,NL,,
Dec-22,9.615382010156775,9.321888868236075,9.168843632309928,11.00008765010079,NL,,
Jan-23,7.398150245011203,7.858247801284629,7.288230457348216,8.393682924701174,NL,,
Feb-23,7.6308062858608,7.951058466603182,7.461814841821911,8.928880429139996,NL,,
Mar-23,5.653298851970134,5.876685046718279,5.388920919378755,4.523612261806131,NL,,
Apr-23,5.531645036305475,5.801363188736752,5.29027394062969,5.785737867282914,NL,,
May-23,6.013309079903069,5.927803114117972,5.609481973345223,6.821395890524928,NL,,
Jun-23,6.23972537019611,5.137256404383599,5.290278500138895,6.368101223674349,NL,,
Jul-23,5.192119141024795,4.799614225903958,4.588034730938723,5.303894410949983,NL,,
Aug-23,4.748440068857422,4.790279010039181,4.330430277644898,3.39886969672849,NL,,
Sep-23,2.12834459235766,3.086500978824521,2.521946444525562,-0.301857585139309,NL,,
Oct-23,1.441582566004371,2.062960852051221,1.643695463046386,-1.038802322028709,NL,,
Nov-23,1.961307210106947,2.522315219867814,2.149215991590903,1.446625864398698,NL,,
Dec-23,1.859249665483907,2.202205644244193,1.977331497146932,0.9791535060012624,NL,,
